행정구역구분명,행정구역명,총 인구수,인구소멸비율,시군구
구,경기도 고양시 일산동구,282230,0.135,고양시일산동구
구,경기도 고양시 일산서구,291513,0.124,고양시일산서구
시군,경기도 과천시,70902,0.118,과천시
시군,경기도 광명시,355487,0.141,광명시
시군,경기도 광주시,276201,0.125,광주시
시군,경기도 구리시,192137,0.131,구리시
시군,경기도 군포시,286824,0.139,군포시
시군,경기도 김포시,289624,0.123,김포시
시군,경기도 남양주시,601607,0.125,남양주시
시군,경기도 동두천시,97169,0.111,동두천시
시군,경기도 부천시,869742,0.138,부천시
구,경기도 부천시 소사구,231443,0.137,부천시소사구
구,경기도 부천시 오정구,191804,0.125,부천시오정구
구,경기도 부천시 원미구,446495,0.144,부천시원미구
구,경기도 성남시 분당구,490957,0.139,성남시분당구
구,경기도 성남시 수정구,233887,0.134,성남시수정구
구,경기도 성남시 중원구,254403,0.133,성남시중원구
구,경기도 수원시 권선구,332412,0.145,수원시권선구
구,경기도 수원시 영통구,294027,0.157,수원시영통구
구,경기도 수원시 장안구,291086,0.131,수원시장안구
구,경기도 수원시 팔달구,206849,0.137,수원시팔달구
시군,경기도 시흥시,399318,0.129,시흥시
구,경기도 안산시 단원구,333496,0.135,안산시단원구
구,경기도 안산시 상록구,381736,0.135,안산시상록구
시군,경기도 안성시,181633,0.115,안성시
구,경기도 안양시 동안구,358141,0.135,안양시동안구
구,경기도 안양시 만안구,253140,0.129,안양시만안구
시군,경기도 양주시,200328,0.115,양주시
시군,경기도 양평군,102316,0.082,양평군
시군,경기도 여주군,109481,0.098,여주군
시군,경기도 연천군,45564,0.08,연천군
시군,경기도 오산시,200301,0.156,오산시
구,경기도 용인시 기흥구,376727,0.139,용인시기흥구
구,경기도 용인시 수지구,330013,0.131,용인시수지구
구,경기도 용인시 처인구,210649,0.118,용인시처인구
시군,경기도 의왕시,155665,0.13,의왕시
시군,경기도 의정부시,429361,0.122,의정부시
시군,경기도 이천시,205003,0.127,이천시
시군,경기도 파주시,394949,0.124,파주시
시군,경기도 평택시,434736,0.121,평택시
시군,경기도 포천시,157217,0.096,포천시
시군,경기도 하남시,145980,0.12,하남시
시군,경기도 화성시,525860,0.138,화성시
시군,경기도 가평군,60794,0.08,가평군
구,경기도 고양시 덕양구,396559,0.124,고양시덕양구
구,경기도 고양시 일산동구,281949,0.135,고양시일산동구
구,경기도 고양시 일산서구,291408,0.125,고양시일산서구
시군,경기도 과천시,71068,0.118,과천시
시군,경기도 광명시,355560,0.141,광명시
시군,경기도 광주시,275656,0.126,광주시
시군,경기도 구리시,192341,0.131,구리시
시군,경기도 군포시,286841,0.139,군포시
시군,경기도 김포시,287432,0.123,김포시
시군,경기도 남양주시,599539,0.125,남양주시
시군,경기도 동두천시,97175,0.111,동두천시
시군,경기도 부천시,869944,0.138,부천시
구,경기도 부천시 소사구,231363,0.137,부천시소사구
구,경기도 부천시 오정구,191977,0.125,부천시오정구
구,경기도 부천시 원미구,446604,0.144,부천시원미구
구,경기도 성남시 분당구,490735,0.139,성남시분당구
구,경기도 성남시 수정구,233997,0.134,성남시수정구
구,경기도 성남시 중원구,253883,0.133,성남시중원구
구,경기도 수원시 권선구,332633,0.146,수원시권선구
구,경기도 수원시 영통구,289074,0.157,수원시영통구
구,경기도 수원시 장안구,291757,0.131,수원시장안구
구,경기도 수원시 팔달구,206794,0.138,수원시팔달구
시군,경기도 시흥시,399485,0.129,시흥시
구,경기도 안산시 단원구,333552,0.135,안산시단원구
구,경기도 안산시 상록구,381556,0.135,안산시상록구
시군,경기도 안성시,181608,0.115,안성시
구,경기도 안양시 동안구,357920,0.136,안양시동안구
구,경기도 안양시 만안구,253492,0.129,안양시만안구
시군,경기도 양주시,200310,0.116,양주시
시군,경기도 양평군,102193,0.082,양평군
시군,경기도 여주군,109550,0.098,여주군
시군,경기도 연천군,45599,0.08,연천군
시군,경기도 오산시,200291,0.156,오산시
구,경기도 용인시 기흥구,375875,0.139,용인시기흥구
구,경기도 용인시 수지구,329560,0.132,용인시수지구
구,경기도 용인시 처인구,210524,0.118,용인시처인구
시군,경기도 의왕시,154757,0.13,의왕시
시군,경기도 의정부시,429147,0.122,의정부시
시군,경기도 이천시,204917,0.127,이천시
시군,경기도 파주시,394201,0.124,파주시
시군,경기도 평택시,434305,0.121,평택시
시군,경기도 포천시,157559,0.096,포천시
시군,경기도 하남시,146269,0.121,하남시
시군,경기도 화성시,525490,0.139,화성시
시군,경기도 가평군,60806,0.08,가평군
구,경기도 고양시 덕양구,394826,0.124,고양시덕양구
구,경기도 고양시 일산동구,281570,0.135,고양시일산동구
구,경기도 고양시 일산서구,291397,0.125,고양시일산서구
시군,경기도 과천시,71242,0.118,과천시
시군,경기도 광명시,355602,0.141,광명시
시군,경기도 광주시,274795,0.126,광주시
시군,경기도 구리시,192325,0.131,구리시
시군,경기도 군포시,287029,0.139,군포시
시군,경기도 김포시,284814,0.123,김포시
시군,경기도 남양주시,596016,0.125,남양주시
시군,경기도 동두천시,97098,0.111,동두천시
시군,경기도 부천시,869640,0.138,부천시
구,경기도 부천시 소사구,230946,0.137,부천시소사구
구,경기도 부천시 오정구,192102,0.125,부천시오정구
구,경기도 부천시 원미구,446592,0.144,부천시원미구
구,경기도 성남시 분당구,490245,0.139,성남시분당구
구,경기도 성남시 수정구,234113,0.134,성남시수정구
구,경기도 성남시 중원구,252944,0.133,성남시중원구
구,경기도 수원시 권선구,332761,0.146,수원시권선구
구,경기도 수원시 영통구,283205,0.157,수원시영통구
구,경기도 수원시 장안구,292125,0.131,수원시장안구
구,경기도 수원시 팔달구,207103,0.138,수원시팔달구
시군,경기도 시흥시,399504,0.129,시흥시
구,경기도 안산시 단원구,333712,0.135,안산시단원구
구,경기도 안산시 상록구,381360,0.135,안산시상록구
시군,경기도 안성시,181623,0.115,안성시
구,경기도 안양시 동안구,357552,0.136,안양시동안구
구,경기도 안양시 만안구,254135,0.129,안양시만안구
시군,경기도 양주시,200259,0.116,양주시
시군,경기도 양평군,102019,0.082,양평군
시군,경기도 여주군,109576,0.099,여주군
시군,경기도 연천군,45621,0.08,연천군
시군,경기도 오산시,199659,0.157,오산시
구,경기도 용인시 기흥구,375159,0.14,용인시기흥구
구,경기도 용인시 수지구,328769,0.132,용인시수지구
구,경기도 용인시 처인구,210867,0.118,용인시처인구
시군,경기도 의왕시,152668,0.13,의왕시
시군,경기도 의정부시,428927,0.122,의정부시
시군,경기도 이천시,205101,0.127,이천시
시군,경기도 파주시,392622,0.124,파주시
시군,경기도 평택시,433832,0.121,평택시
시군,경기도 포천시,157599,0.097,포천시
시군,경기도 하남시,146381,0.121,하남시
시군,경기도 화성시,525277,0.139,화성시
시군,경기도 가평군,60845,0.079,가평군
구,경기도 고양시 덕양구,393295,0.124,고양시덕양구
구,경기도 고양시 일산동구,281055,0.135,고양시일산동구
구,경기도 고양시 일산서구,291263,0.125,고양시일산서구
시군,경기도 과천시,71305,0.118,과천시
시군,경기도 광명시,355340,0.142,광명시
시군,경기도 광주시,274530,0.126,광주시
시군,경기도 구리시,192461,0.132,구리시
시군,경기도 군포시,287252,0.14,군포시
시군,경기도 김포시,282784,0.123,김포시
시군,경기도 남양주시,592970,0.125,남양주시
시군,경기도 동두천시,97035,0.111,동두천시
시군,경기도 부천시,869931,0.138,부천시
구,경기도 부천시 소사구,230775,0.137,부천시소사구
구,경기도 부천시 오정구,192339,0.125,부천시오정구
구,경기도 부천시 원미구,446817,0.144,부천시원미구
구,경기도 성남시 분당구,490026,0.139,성남시분당구
구,경기도 성남시 수정구,233997,0.134,성남시수정구
구,경기도 성남시 중원구,253055,0.133,성남시중원구
구,경기도 수원시 권선구,332661,0.146,수원시권선구
구,경기도 수원시 영통구,282486,0.157,수원시영통구
구,경기도 수원시 장안구,292041,0.131,수원시장안구
구,경기도 수원시 팔달구,207219,0.138,수원시팔달구
시군,경기도 시흥시,399889,0.13,시흥시
구,경기도 안산시 단원구,333770,0.135,안산시단원구
구,경기도 안산시 상록구,381234,0.135,안산시상록구
시군,경기도 안성시,182299,0.115,안성시
구,경기도 안양시 동안구,357888,0.136,안양시동안구
구,경기도 안양시 만안구,254096,0.13,안양시만안구
시군,경기도 양주시,200529,0.116,양주시
시군,경기도 양평군,102075,0.082,양평군
시군,경기도 여주군,109567,0.099,여주군
